time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2023-01-12 10:00:00,4.34,98.6,98.0,0.0,98.0,330.2,3.1,148.0,98339.0
2023-01-12 11:00:00,5.13,98.2,114.0,3.06,113.0,329.8,3.45,153.0,98329.0
2023-01-12 12:00:00,5.74,97.85,162.0,79.98,138.0,328.4,2.83,155.0,98300.0
2023-01-12 13:00:00,6.4,96.65,114.0,55.65,101.0,333.4,2.41,167.0,98329.0
2023-01-12 14:00:00,6.14,97.85,59.0,60.54,51.0,325.6,1.59,192.0,98407.0
2023-01-12 15:00:00,5.17,98.95,0.0,0.0,0.0,318.4,1.59,240.0,98504.0
2023-01-12 16:00:00,3.28,99.8,0.0,0.0,0.0,304.6,2.0,273.0,98592.0
2023-01-12 17:00:00,1.66,99.85,0.0,0.0,0.0,289.8,1.93,287.0,98699.0
2023-01-12 18:00:00,1.05,99.1,0.0,0.0,0.0,294.6,1.93,291.0,98806.0
2023-01-12 19:00:00,0.93,98.4,0.0,0.0,0.0,287.8,2.14,293.0,98903.0
2023-01-12 20:00:00,0.88,94.6,0.0,0.0,0.0,289.4,2.28,299.0,99040.0
2023-01-12 21:00:00,0.42,92.65,0.0,0.0,0.0,278.8,2.07,296.0,99108.0
2023-01-12 22:00:00,-0.14,92.2,0.0,0.0,0.0,271.8,2.0,295.0,99225.0
2023-01-12 23:00:00,-0.49,92.5,0.0,0.0,0.0,271.6,2.0,297.0,99264.0
2023-01-13 00:00:00,-0.65,92.9,0.0,0.0,0.0,273.8,1.93,304.0,99332.0
2023-01-13 01:00:00,-0.74,93.6,0.0,0.0,0.0,275.8,1.79,310.0,99390.0
2023-01-13 02:00:00,-1.06,93.8,0.0,0.0,0.0,272.0,1.66,315.0,99429.0
2023-01-13 03:00:00,-1.0,94.4,0.0,0.0,0.0,283.6,1.59,319.0,99449.0
2023-01-13 04:00:00,-1.13,94.65,0.0,0.0,0.0,279.0,1.72,329.0,99497.0
2023-01-13 05:00:00,-1.26,94.75,0.0,0.0,0.0,275.0,1.79,331.0,99527.0
2023-01-13 06:00:00,-1.24,94.9,0.0,0.0,0.0,276.6,1.79,331.0,99575.0
2023-01-13 07:00:00,-0.59,95.4,3.0,0.0,3.0,288.0,1.72,349.0,99624.0
2023-01-13 08:00:00,0.3,96.1,26.0,0.0,26.0,283.2,1.59,353.0,99673.0
2023-01-13 09:00:00,1.68,95.35,119.0,38.43,109.0,284.2,1.45,3.0,99692.0
2023-01-13 10:00:00,3.38,89.45,91.0,0.0,91.0,299.0,1.52,17.0,99673.0
2023-01-13 11:00:00,4.47,84.95,246.0,300.15,147.0,260.2,1.66,31.0,99634.0
2023-01-13 12:00:00,5.12,81.8,164.0,79.19,140.0,253.8,1.79,39.0,99556.0
2023-01-13 13:00:00,5.26,81.4,100.0,25.34,94.0,254.2,1.86,48.0,99497.0
2023-01-13 14:00:00,4.78,85.65,86.0,251.1,52.0,253.0,1.66,52.0,99468.0
2023-01-13 15:00:00,3.27,92.05,0.0,0.0,0.0,256.0,2.07,48.0,99478.0
2023-01-13 16:00:00,1.63,95.25,0.0,0.0,0.0,261.0,2.14,44.0,99488.0
2023-01-13 17:00:00,1.05,95.8,0.0,0.0,0.0,275.4,2.0,46.0,99497.0
2023-01-13 18:00:00,0.55,96.0,0.0,0.0,0.0,278.2,1.93,53.0,99488.0
2023-01-13 19:00:00,0.17,95.55,0.0,0.0,0.0,274.0,1.79,60.0,99488.0
2023-01-13 20:00:00,-0.21,95.45,0.0,0.0,0.0,263.2,1.72,68.0,99468.0
2023-01-13 21:00:00,-0.07,95.8,0.0,0.0,0.0,266.6,1.66,89.0,99468.0
2023-01-13 22:00:00,-0.36,98.1,0.0,0.0,0.0,273.0,1.66,118.0,99478.0
2023-01-13 23:00:00,-0.42,98.15,0.0,0.0,0.0,274.0,1.86,135.0,99439.0
2023-01-14 00:00:00,-0.28,97.95,0.0,0.0,0.0,282.0,2.0,139.0,99420.0
2023-01-14 01:00:00,-0.41,97.1,0.0,0.0,0.0,278.2,2.07,141.0,99420.0
2023-01-14 02:00:00,-0.57,95.75,0.0,0.0,0.0,275.4,1.93,141.0,99400.0
2023-01-14 03:00:00,-0.94,95.3,0.0,0.0,0.0,270.8,1.86,139.0,99371.0
2023-01-14 04:00:00,-0.95,95.15,0.0,0.0,0.0,280.6,1.79,138.0,99351.0
2023-01-14 05:00:00,-1.15,94.8,0.0,0.0,0.0,274.8,1.79,137.0,99332.0
2023-01-14 06:00:00,-1.01,95.05,0.0,0.0,0.0,284.6,1.86,135.0,99303.0
2023-01-14 07:00:00,-0.74,95.5,22.0,165.93,14.0,290.8,1.86,129.0,99283.0
2023-01-14 08:00:00,0.03,94.2,142.0,574.59,44.0,281.8,2.0,134.0,99303.0
2023-01-14 09:00:00,1.25,89.6,210.0,422.83,99.0,263.6,2.48,142.0,99312.0
2023-01-14 10:00:00,2.43,84.25,217.0,210.81,150.0,277.4,3.52,148.0,99283.0
2023-01-14 11:00:00,3.13,83.55,212.0,156.29,160.0,281.0,3.66,147.0,99215.0
2023-01-14 12:00:00,3.5,84.3,213.0,235.15,141.0,280.0,3.66,146.0,99137.0
2023-01-14 13:00:00,3.8,84.65,216.0,666.61,56.0,280.4,4.0,147.0,99079.0
2023-01-14 14:00:00,3.62,86.95,70.0,100.91,56.0,282.0,3.38,150.0,99050.0
2023-01-14 15:00:00,2.84,91.6,0.0,0.0,0.0,277.8,3.17,154.0,99059.0
2023-01-14 16:00:00,2.07,94.9,0.0,0.0,0.0,276.0,3.1,160.0,99098.0
2023-01-14 17:00:00,1.94,96.2,0.0,0.0,0.0,289.4,3.38,161.0,99118.0
2023-01-14 18:00:00,1.86,97.75,0.0,0.0,0.0,298.6,3.52,156.0,99127.0
2023-01-14 19:00:00,2.06,98.8,0.0,0.0,0.0,323.2,3.66,155.0,99137.0
2023-01-14 20:00:00,2.03,99.05,0.0,0.0,0.0,330.2,3.59,155.0,99137.0
2023-01-14 21:00:00,1.86,99.15,0.0,0.0,0.0,326.6,3.45,155.0,99157.0
2023-01-14 22:00:00,1.72,99.1,0.0,0.0,0.0,327.2,3.31,156.0,99147.0
2023-01-14 23:00:00,1.55,99.15,0.0,0.0,0.0,325.6,3.24,152.0,99157.0
2023-01-15 00:00:00,1.27,99.15,0.0,0.0,0.0,314.2,2.9,149.0,99147.0
2023-01-15 01:00:00,1.18,99.1,0.0,0.0,0.0,321.65,2.97,153.0,99157.0
2023-01-15 02:00:00,1.12,99.0,0.0,0.0,0.0,325.4,2.9,155.0,99157.0
2023-01-15 03:00:00,1.03,99.1,0.0,0.0,0.0,322.4,2.76,157.0,99127.0
2023-01-15 04:00:00,0.96,98.9,0.0,0.0,0.0,322.6,2.21,150.0,99127.0
2023-01-15 05:00:00,0.86,99.1,0.0,0.0,0.0,319.6,2.07,147.0,99166.0
2023-01-15 06:00:00,0.78,99.2,0.0,0.0,0.0,319.6,2.07,148.0,99176.0
2023-01-15 07:00:00,0.72,99.5,14.0,19.99,13.0,315.6,2.28,155.0,99215.0
2023-01-15 08:00:00,0.79,99.4,105.0,185.32,73.0,317.4,2.9,160.0,99235.0
2023-01-15 09:00:00,0.98,98.3,68.0,0.0,68.0,318.4,3.31,164.0,99235.0
2023-01-15 10:00:00,1.28,97.6,60.0,0.0,60.0,320.6,3.17,168.0,99254.0
2023-01-15 11:00:00,1.44,96.5,60.0,0.0,60.0,321.0,3.03,168.0,99205.0
2023-01-15 12:00:00,1.54,96.2,47.0,0.0,47.0,323.6,3.03,165.0,99118.0
2023-01-15 13:00:00,1.71,95.2,41.0,0.0,41.0,322.4,3.03,160.0,99059.0
2023-01-15 14:00:00,1.81,95.3,17.0,0.0,17.0,322.4,3.1,155.0,99020.0
2023-01-15 15:00:00,1.73,97.05,0.0,0.0,0.0,321.0,2.69,146.0,98981.0
2023-01-15 16:00:00,1.79,97.65,0.0,0.0,0.0,321.8,2.9,141.0,98942.0
2023-01-15 17:00:00,2.05,97.95,0.0,0.0,0.0,325.6,3.31,139.0,98864.0
2023-01-15 18:00:00,2.33,98.0,0.0,0.0,0.0,325.6,3.52,136.0,98787.0
2023-01-15 19:00:00,2.29,98.5,0.0,0.0,0.0,318.0,4.41,138.0,98660.0
2023-01-15 20:00:00,2.61,98.0,0.0,0.0,0.0,324.0,4.76,140.0,98563.0
2023-01-15 21:00:00,2.73,97.15,0.0,0.0,0.0,318.0,4.97,144.0,98494.0
2023-01-15 22:00:00,2.6,96.7,0.0,0.0,0.0,303.8,5.03,147.0,98455.0
2023-01-15 23:00:00,2.41,95.65,0.0,0.0,0.0,297.6,5.03,148.0,98358.0
2023-01-16 00:00:00,2.18,94.9,0.0,0.0,0.0,292.8,5.03,149.0,98290.0
2023-01-16 01:00:00,2.16,94.3,0.0,0.0,0.0,294.4,4.97,150.0,98251.0
2023-01-16 02:00:00,2.02,94.4,0.0,0.0,0.0,285.0,4.97,149.0,98163.0
2023-01-16 03:00:00,2.07,94.45,0.0,0.0,0.0,290.2,5.17,149.0,98076.0
2023-01-16 04:00:00,2.17,94.35,0.0,0.0,0.0,289.6,5.31,151.0,98008.0
2023-01-16 05:00:00,2.39,93.75,0.0,0.0,0.0,297.6,4.97,156.0,98008.0
2023-01-16 06:00:00,2.51,93.35,0.0,0.0,0.0,302.2,4.76,156.0,97978.0
2023-01-16 07:00:00,2.67,92.8,16.0,38.49,14.0,296.0,4.9,154.0,97978.0
2023-01-16 08:00:00,2.96,92.15,68.0,22.87,64.0,305.2,4.69,154.0,97998.0
2023-01-16 09:00:00,3.47,90.65,165.0,153.27,124.0,303.2,4.55,156.0,97998.0
2023-01-16 10:00:00,4.35,87.95,179.0,83.48,152.0,306.8,4.07,154.0,98027.0
2023-01-16 11:00:00,5.02,86.2,156.0,32.46,145.0,307.6,3.79,156.0,97978.0
2023-01-16 12:00:00,5.43,85.55,139.0,28.78,130.0,314.6,3.38,157.0,97949.0
2023-01-16 13:00:00,5.73,85.1,39.0,0.0,39.0,313.0,3.59,159.0,97939.0
2023-01-16 14:00:00,5.67,87.25,52.0,13.73,50.0,313.2,2.69,160.0,97949.0
2023-01-16 15:00:00,5.23,89.95,0.0,0.0,0.0,311.4,2.28,160.0,97998.0
2023-01-16 16:00:00,4.14,93.8,0.0,0.0,0.0,303.8,1.79,155.0,98027.0
2023-01-16 17:00:00,2.98,95.25,0.0,0.0,0.0,295.6,1.66,148.0,98056.0
2023-01-16 18:00:00,2.13,95.45,0.0,0.0,0.0,279.8,1.66,139.0,98124.0
2023-01-16 19:00:00,2.67,95.55,0.0,0.0,0.0,306.4,2.69,129.0,98193.0
2023-01-16 20:00:00,3.26,95.65,0.0,0.0,0.0,313.6,2.76,124.0,98222.0
2023-01-16 21:00:00,3.43,96.05,0.0,0.0,0.0,311.2,2.9,124.0,98270.0
2023-01-16 22:00:00,3.39,96.75,0.0,0.0,0.0,311.2,2.83,127.0,98348.0
2023-01-16 23:00:00,3.27,97.3,0.0,0.0,0.0,312.2,2.41,127.0,98387.0
2023-01-17 00:00:00,3.12,97.7,0.0,0.0,0.0,314.0,2.21,119.0,98426.0
2023-01-17 01:00:00,3.03,98.05,0.0,0.0,0.0,317.25,2.21,116.0,98446.0
2023-01-17 02:00:00,3.1,98.4,0.0,0.0,0.0,325.2,2.14,122.0,98494.0
2023-01-17 03:00:00,3.07,98.5,0.0,0.0,0.0,325.6,1.93,127.0,98553.0
2023-01-17 04:00:00,3.1,98.4,0.0,0.0,0.0,330.2,1.79,125.0,98602.0
2023-01-17 05:00:00,3.12,98.15,0.0,0.0,0.0,331.0,1.86,125.0,98650.0
2023-01-17 06:00:00,3.15,97.9,0.0,0.0,0.0,332.0,1.93,137.0,98738.0
2023-01-17 07:00:00,2.56,97.1,19.0,55.55,16.0,318.8,1.59,145.0,98806.0
2023-01-17 08:00:00,2.78,96.7,72.0,28.21,67.0,322.8,1.59,157.0,98894.0
2023-01-17 09:00:00,3.17,96.1,110.0,18.51,105.0,328.6,1.93,169.0,98942.0
2023-01-17 10:00:00,3.41,95.8,43.0,0.0,43.0,327.6,2.48,181.0,99001.0
2023-01-17 11:00:00,3.51,96.9,68.0,0.0,68.0,326.4,2.28,194.0,99030.0
2023-01-17 12:00:00,3.75,95.8,32.0,0.0,32.0,318.0,2.21,203.0,99040.0
2023-01-17 13:00:00,3.93,95.4,113.0,35.95,104.0,327.8,1.72,206.0,99069.0
2023-01-17 14:00:00,3.97,96.0,70.0,67.0,60.0,325.2,1.66,208.0,99118.0
2023-01-17 15:00:00,3.53,97.6,0.0,0.0,0.0,315.4,1.38,190.0,99127.0
2023-01-17 16:00:00,3.02,98.45,0.0,0.0,0.0,315.8,1.52,179.0,99147.0
2023-01-17 17:00:00,2.65,98.65,0.0,0.0,0.0,311.8,1.72,171.0,99166.0
2023-01-17 18:00:00,2.37,98.75,0.0,0.0,0.0,304.0,2.07,161.0,99186.0
2023-01-17 19:00:00,2.72,98.35,0.0,0.0,0.0,316.2,2.55,158.0,99176.0
2023-01-17 20:00:00,2.53,98.2,0.0,0.0,0.0,314.0,2.48,161.0,99176.0
2023-01-17 21:00:00,2.17,98.25,0.0,0.0,0.0,306.2,2.34,159.0,99166.0
2023-01-17 22:00:00,2.05,98.0,0.0,0.0,0.0,317.8,2.21,157.0,99127.0
2023-01-17 23:00:00,2.0,97.9,0.0,0.0,0.0,326.6,2.07,156.0,99108.0
2023-01-18 00:00:00,1.88,97.85,0.0,0.0,0.0,325.4,2.34,147.0,99059.0
2023-01-18 01:00:00,1.93,98.1,0.0,0.0,0.0,324.25,2.69,146.0,98981.0
2023-01-18 02:00:00,1.87,98.0,0.0,0.0,0.0,317.2,2.76,154.0,98923.0
2023-01-18 03:00:00,1.75,98.3,0.0,0.0,0.0,309.6,2.9,161.0,98874.0
2023-01-18 04:00:00,1.71,98.65,0.0,0.0,0.0,308.4,2.76,166.0,98884.0
2023-01-18 05:00:00,1.72,99.2,0.0,0.0,0.0,311.4,2.28,182.0,98923.0
2023-01-18 06:00:00,1.89,99.35,0.0,0.0,0.0,325.2,2.07,192.0,98981.0
2023-01-18 07:00:00,2.28,99.2,23.0,106.82,17.0,325.8,2.41,198.0,99079.0
2023-01-18 08:00:00,2.51,99.4,80.0,44.51,72.0,326.2,2.34,191.0,99108.0
2023-01-18 09:00:00,3.06,98.25,94.0,3.66,93.0,321.4,2.28,201.0,99157.0
2023-01-18 10:00:00,3.87,93.65,101.0,0.0,101.0,315.6,2.97,218.0,99274.0
2023-01-18 11:00:00,4.4,94.25,249.0,257.71,160.0,315.2,1.93,213.0,99293.0
2023-01-18 12:00:00,5.87,88.5,190.0,122.02,151.0,291.0,2.28,222.0,99283.0
2023-01-18 13:00:00,7.04,84.1,238.0,744.15,49.0,282.0,2.41,224.0,99293.0
2023-01-18 14:00:00,7.17,82.55,97.0,235.42,61.0,278.0,2.83,245.0,99342.0
2023-01-18 15:00:00,6.46,83.0,0.0,0.0,0.0,283.2,2.76,253.0,99420.0
2023-01-18 16:00:00,4.92,87.35,0.0,0.0,0.0,271.8,2.62,257.0,99488.0
2023-01-18 17:00:00,3.97,89.95,0.0,0.0,0.0,273.6,2.62,263.0,99546.0
2023-01-18 18:00:00,3.25,91.2,0.0,0.0,0.0,269.2,2.55,267.0,99614.0
2023-01-18 19:00:00,1.85,94.05,0.0,0.0,0.0,257.6,2.14,252.0,99702.0
2023-01-18 20:00:00,0.97,94.95,0.0,0.0,0.0,263.6,2.0,247.0,99721.0
2023-01-18 21:00:00,0.38,95.3,0.0,0.0,0.0,264.0,2.07,242.0,99741.0
2023-01-18 22:00:00,-0.02,95.5,0.0,0.0,0.0,261.2,2.07,238.0,99741.0
2023-01-18 23:00:00,0.13,95.6,0.0,0.0,0.0,275.8,2.0,230.0,99721.0
2023-01-19 00:00:00,0.26,95.7,0.0,0.0,0.0,277.4,2.07,223.0,99702.0
2023-01-19 01:00:00,0.93,95.95,0.0,0.0,0.0,296.4,2.07,214.0,99663.0
2023-01-19 02:00:00,2.21,95.35,0.0,0.0,0.0,317.8,2.41,202.0,99614.0
2023-01-19 03:00:00,3.28,94.35,0.0,0.0,0.0,326.4,2.83,202.0,99527.0
2023-01-19 04:00:00,4.08,93.45,0.0,0.0,0.0,330.2,3.1,211.0,99507.0
2023-01-19 05:00:00,4.61,92.85,0.0,0.0,0.0,331.6,3.03,216.0,99478.0
2023-01-19 06:00:00,4.98,92.9,0.0,0.0,0.0,333.8,2.83,218.0,99429.0
2023-01-19 07:00:00,5.29,93.4,7.0,0.0,7.0,333.2,3.03,213.0,99478.0
2023-01-19 08:00:00,5.66,93.55,50.0,0.0,50.0,334.2,2.83,217.0,99449.0
2023-01-19 09:00:00,6.33,93.15,70.0,0.0,70.0,342.6,2.69,229.0,99449.0
2023-01-19 10:00:00,7.37,92.0,118.0,6.01,116.0,344.2,3.03,249.0,99488.0
2023-01-19 11:00:00,8.64,90.0,227.0,169.17,168.0,347.4,3.86,267.0,99459.0
2023-01-19 12:00:00,9.31,88.3,150.0,37.13,138.0,349.2,4.55,274.0,99420.0
2023-01-19 13:00:00,9.74,86.25,104.0,19.4,99.0,345.2,4.83,276.0,99420.0
2023-01-19 14:00:00,9.92,84.5,60.0,25.53,56.0,347.8,4.83,274.0,99429.0
2023-01-19 15:00:00,9.78,83.8,0.0,0.0,0.0,340.8,4.76,272.0,99449.0
2023-01-19 16:00:00,9.58,83.5,0.0,0.0,0.0,338.8,4.69,272.0,99497.0
2023-01-19 17:00:00,9.39,83.2,0.0,0.0,0.0,327.8,4.83,272.0,99507.0
2023-01-19 18:00:00,9.29,82.25,0.0,0.0,0.0,328.4,5.03,272.0,99556.0
2023-01-19 19:00:00,9.41,81.65,0.0,0.0,0.0,322.2,5.1,274.0,99575.0
2023-01-19 20:00:00,9.25,81.15,0.0,0.0,0.0,317.2,5.1,275.0,99585.0
2023-01-19 21:00:00,9.3,80.2,0.0,0.0,0.0,329.6,5.17,275.0,99634.0
2023-01-19 22:00:00,9.44,79.2,0.0,0.0,0.0,346.6,5.03,274.0,99614.0
2023-01-19 23:00:00,9.37,79.45,0.0,0.0,0.0,342.2,4.76,273.0,99634.0
2023-01-20 00:00:00,9.39,79.65,0.0,0.0,0.0,350.0,4.55,273.0,99673.0
2023-01-20 01:00:00,9.35,80.35,0.0,0.0,0.0,352.25,4.34,271.0,99692.0
2023-01-20 02:00:00,9.24,81.4,0.0,0.0,0.0,352.6,4.07,268.0,99712.0
2023-01-20 03:00:00,9.06,82.7,0.0,0.0,0.0,352.0,3.79,266.0,99731.0
2023-01-20 04:00:00,8.87,83.85,0.0,0.0,0.0,353.0,3.66,263.0,99712.0
2023-01-20 05:00:00,8.71,84.75,0.0,0.0,0.0,351.0,3.66,260.0,99721.0
2023-01-20 06:00:00,8.6,85.6,0.0,0.0,0.0,350.8,3.72,258.0,99712.0
2023-01-20 07:00:00,8.33,91.3,15.0,0.0,15.0,350.2,3.72,260.0,99721.0
2023-01-20 08:00:00,8.53,90.55,143.0,437.79,62.0,347.2,3.86,257.0,99712.0
2023-01-20 09:00:00,8.95,88.4,142.0,64.56,124.0,349.0,4.34,258.0,99673.0
2023-01-20 10:00:00,9.54,85.7,185.0,83.36,157.0,344.2,4.69,260.0,99683.0
2023-01-20 11:00:00,10.34,82.0,128.0,5.68,126.0,339.4,4.9,261.0,99624.0
2023-01-20 12:00:00,10.87,78.4,309.0,706.65,78.0,334.0,4.41,259.0,99575.0
2023-01-20 13:00:00,10.41,77.1,129.0,57.37,114.0,325.6,4.69,263.0,99536.0
2023-01-20 14:00:00,10.39,75.0,76.0,68.54,65.0,339.0,4.41,261.0,99517.0
2023-01-20 15:00:00,9.67,75.6,0.0,0.0,0.0,305.4,4.07,257.0,99517.0
2023-01-20 16:00:00,8.77,77.4,0.0,0.0,0.0,297.6,3.86,257.0,99468.0
2023-01-20 17:00:00,8.45,76.75,0.0,0.0,0.0,309.2,3.86,258.0,99468.0
2023-01-20 18:00:00,8.14,77.5,0.0,0.0,0.0,305.4,3.93,257.0,99449.0
2023-01-20 19:00:00,8.54,75.9,0.0,0.0,0.0,307.2,4.41,263.0,99429.0
2023-01-20 20:00:00,8.52,77.2,0.0,0.0,0.0,308.2,4.48,262.0,99390.0
2023-01-20 21:00:00,8.88,76.0,0.0,0.0,0.0,328.0,4.62,263.0,99390.0
2023-01-20 22:00:00,8.8,76.55,0.0,0.0,0.0,316.6,4.55,264.0,99351.0
2023-01-20 23:00:00,8.45,77.95,0.0,0.0,0.0,304.0,4.34,265.0,99312.0
2023-01-21 00:00:00,8.32,78.2,0.0,0.0,0.0,309.6,4.28,266.0,99322.0
2023-01-21 01:00:00,8.03,78.5,0.0,0.0,0.0,311.85,4.21,266.0,99293.0
2023-01-21 02:00:00,8.14,77.95,0.0,0.0,0.0,327.0,4.21,264.0,99283.0
2023-01-21 03:00:00,8.3,77.15,0.0,0.0,0.0,338.0,4.21,262.0,99254.0
2023-01-21 04:00:00,7.92,79.1,0.0,0.0,0.0,314.6,4.0,259.0,99205.0
2023-01-21 05:00:00,7.23,82.6,0.0,0.0,0.0,291.8,3.86,254.0,99176.0
2023-01-21 06:00:00,6.84,84.55,0.0,0.0,0.0,289.4,3.93,254.0,99166.0
2023-01-21 07:00:00,7.74,83.15,31.0,173.67,20.0,310.0,4.34,269.0,99186.0
2023-01-21 08:00:00,8.34,80.85,87.0,53.24,77.0,313.8,4.41,267.0,99186.0
2023-01-21 09:00:00,9.09,78.8,152.0,85.13,128.0,294.0,3.66,260.0,99176.0
2023-01-21 10:00:00,9.65,75.9,194.0,97.27,161.0,297.2,4.28,256.0,99157.0
2023-01-21 11:00:00,10.41,70.15,223.0,146.12,171.0,303.2,6.0,269.0,99098.0
2023-01-21 12:00:00,10.58,68.9,219.0,190.52,156.0,302.0,4.83,263.0,99020.0
2023-01-21 13:00:00,10.38,69.7,0.0,0.0,0.0,302.0,4.28,251.0,98933.0
2023-01-21 14:00:00,9.97,70.6,0.0,0.0,0.0,294.8,4.14,245.0,98864.0
2023-01-21 15:00:00,9.0,71.85,0.0,0.0,0.0,296.8,4.0,247.0,98816.0
2023-01-21 16:00:00,7.84,74.2,0.0,0.0,0.0,286.8,3.79,252.0,98767.0
2023-01-21 17:00:00,6.95,76.2,0.0,0.0,0.0,277.0,3.59,254.0,98748.0
2023-01-21 18:00:00,6.38,77.3,0.0,0.0,0.0,284.0,3.31,251.0,98699.0
2023-01-21 19:00:00,5.83,78.5,0.0,0.0,0.0,286.2,3.17,252.0,98641.0
2023-01-21 20:00:00,5.26,79.6,0.0,0.0,0.0,279.0,3.03,242.0,98553.0
2023-01-21 21:00:00,4.77,79.7,0.0,0.0,0.0,276.2,2.9,236.0,98485.0
2023-01-21 22:00:00,4.48,78.5,0.0,0.0,0.0,280.8,2.83,234.0,98397.0
2023-01-21 23:00:00,4.3,76.95,0.0,0.0,0.0,282.8,2.76,231.0,98309.0
2023-01-22 00:00:00,4.39,74.95,0.0,0.0,0.0,289.6,2.97,235.0,98222.0
2023-01-22 01:00:00,4.8,74.05,0.0,0.0,0.0,290.4,3.17,244.0,98144.0
2023-01-22 02:00:00,4.96,74.15,0.0,0.0,0.0,287.2,3.31,247.0,98085.0
2023-01-22 03:00:00,5.14,74.0,0.0,0.0,0.0,289.2,3.52,245.0,98037.0
2023-01-22 04:00:00,5.23,74.25,0.0,0.0,0.0,281.6,3.72,250.0,97939.0
2023-01-22 05:00:00,5.21,75.4,0.0,0.0,0.0,272.0,3.86,251.0,97910.0
2023-01-22 06:00:00,5.5,75.5,0.0,0.0,0.0,292.6,3.86,247.0,97910.0
2023-01-22 07:00:00,6.13,77.35,40.0,348.75,17.0,308.4,4.34,252.0,97861.0
2023-01-22 08:00:00,6.8,77.2,156.0,519.03,57.0,298.2,4.21,251.0,97832.0
2023-01-22 09:00:00,7.78,75.55,50.0,0.0,50.0,306.4,4.55,256.0,97813.0
2023-01-22 10:00:00,8.31,75.85,201.0,110.87,163.0,316.2,5.1,263.0,97842.0
2023-01-22 11:00:00,8.57,74.25,0.0,0.0,0.0,303.8,5.93,280.0,97832.0
2023-01-22 12:00:00,7.34,75.5,0.0,0.0,0.0,306.4,6.55,312.0,97852.0
2023-01-22 13:00:00,5.34,74.15,0.0,0.0,0.0,310.4,6.83,332.0,98095.0
2023-01-22 14:00:00,4.29,68.4,0.0,0.0,0.0,291.8,6.48,337.0,98387.0
2023-01-22 15:00:00,3.35,69.05,0.0,0.0,0.0,260.2,5.79,337.0,98602.0
2023-01-22 16:00:00,2.38,72.05,0.0,0.0,0.0,235.8,5.24,330.0,98845.0
2023-01-22 17:00:00,1.72,74.45,0.0,0.0,0.0,226.2,5.31,322.0,99088.0
2023-01-22 18:00:00,1.32,75.65,0.0,0.0,0.0,234.2,5.52,321.0,99264.0
2023-01-22 19:00:00,1.03,75.9,0.0,0.0,0.0,224.4,5.52,322.0,99410.0
2023-01-22 20:00:00,0.77,75.65,0.0,0.0,0.0,231.6,5.52,322.0,99527.0
2023-01-22 21:00:00,0.47,74.9,0.0,0.0,0.0,230.6,5.45,323.0,99634.0
2023-01-22 22:00:00,0.11,75.4,0.0,0.0,0.0,222.2,5.24,322.0,99760.0
2023-01-22 23:00:00,0.03,75.55,0.0,0.0,0.0,236.6,5.03,322.0,99838.0
2023-01-23 00:00:00,0.01,75.0,0.0,0.0,0.0,247.2,4.9,322.0,99887.0
2023-01-23 01:00:00,0.06,74.25,0.0,0.0,0.0,247.6,4.62,321.0,100043.0
2023-01-23 02:00:00,0.06,72.2,0.0,0.0,0.0,256.4,4.41,320.0,100130.0
2023-01-23 03:00:00,0.06,69.7,0.0,0.0,0.0,260.6,4.34,319.0,100199.0
2023-01-23 04:00:00,-0.09,68.7,0.0,0.0,0.0,249.6,4.21,319.0,100286.0
2023-01-23 05:00:00,-0.11,69.7,0.0,0.0,0.0,249.8,3.93,318.0,100364.0
2023-01-23 06:00:00,-0.23,73.3,0.0,0.0,0.0,243.4,3.66,318.0,100423.0
2023-01-23 07:00:00,0.01,74.35,0.0,0.0,0.0,250.4,3.38,322.0,100491.0
2023-01-23 08:00:00,0.55,77.0,0.0,0.0,0.0,245.0,2.97,321.0,100501.0
2023-01-23 09:00:00,1.62,69.0,0.0,0.0,0.0,236.8,4.83,329.0,100539.0
2023-01-23 10:00:00,2.5,59.1,0.0,0.0,0.0,241.4,5.31,336.0,100549.0
2023-01-23 11:00:00,3.26,54.05,0.0,0.0,0.0,262.2,4.76,338.0,100569.0
2023-01-23 12:00:00,3.64,52.0,0.0,0.0,0.0,270.8,3.93,337.0,100549.0
2023-01-23 13:00:00,3.91,49.9,0.0,0.0,0.0,265.2,3.38,334.0,100539.0
2023-01-23 14:00:00,3.85,50.85,0.0,0.0,0.0,255.2,2.69,326.0,100559.0
2023-01-23 15:00:00,3.03,57.9,0.0,0.0,0.0,245.2,1.79,309.0,100578.0
2023-01-23 16:00:00,1.76,65.4,0.0,0.0,0.0,250.6,1.79,292.0,100588.0
2023-01-23 17:00:00,0.3,74.55,0.0,0.0,0.0,244.8,1.86,292.0,100617.0
2023-01-23 18:00:00,-1.17,82.1,0.0,0.0,0.0,233.2,1.86,293.0,100647.0
2023-01-23 19:00:00,-1.35,82.95,0.0,0.0,0.0,227.4,1.59,284.0,100666.0
2023-01-23 20:00:00,-1.84,83.95,0.0,0.0,0.0,226.2,1.59,267.0,100686.0
2023-01-23 21:00:00,-1.74,83.7,0.0,0.0,0.0,235.6,1.45,253.0,100656.0
2023-01-23 22:00:00,-1.54,83.1,0.0,0.0,0.0,243.6,1.38,241.0,100637.0
2023-01-23 23:00:00,-1.86,83.75,0.0,0.0,0.0,239.8,1.45,239.0,100627.0
